filename,order,species,class
passeriformes_turdus_pilaris_00007.jpg,Passeriformes,Turdus Pilaris,Turdus sp.
passeriformes_spinus_psaltria_00067.jpg,Passeriformes,Spinus Psaltria,Spinus Psaltria
gruiformes_porzana_porzana_00011.jpg,Gruiformes,Porzana Porzana,Porzana sp.
phoenicopteriformes_phoenicopterus_ruber_00054.jpg,Phoenicopteriformes,Phoenicopterus Ruber,Phoenicopterus Ruber
anseriformes_anser_albifrons_00039.jpg,Anseriformes,Anser Albifrons,Anser Albifrons
ciconiiformes_botaurus_stellaris_00115.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
apodiformes_tachymarptis_melba_00040.jpg,Apodiformes,Tachymarptis Melba,Apodidae
galliformes_phasianus_colchicus_00067.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
anseriformes_aix_galericulata_00103.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
caprimulgiformes_chordeiles_minor_00067.jpg,Caprimulgiformes,Chordeiles Minor,Chordeiles Minor
passeriformes_lanius_collurio_00034.jpg,Passeriformes,Lanius Collurio,Lanius Collurio
passeriformes_phoenicurus_auroreus_00000.jpg,Passeriformes,Phoenicurus Auroreus,Phoenicurus sp.
passeriformes_carpodacus_rubicilla_00004.jpg,Passeriformes,Carpodacus Rubicilla,Fringillidae
anseriformes_aythya_marila_00023.jpg,Anseriformes,Aythya Marila,Aythya Marila
charadriiformes_pluvialis_squatarola_00061.jpg,Charadriiformes,Pluvialis Squatarola,Pluvialis Squatarola
gruiformes_rallus_aquaticus_00042.jpg,Gruiformes,Rallus Aquaticus,Rallus Aquaticus
passeriformes_aegithalos_caudatus_00032.jpg,Passeriformes,Aegithalos Caudatus,Aegithalos Caudatus
passeriformes_sitta_frontalis_00041.jpg,Passeriformes,Sitta Frontalis,Sitta sp.
galliformes_crossoptilon_crossoptilon_00003.jpg,Galliformes,Crossoptilon Crossoptilon,Crossoptilon sp.
anseriformes_mergellus_albellus_00011.jpg,Anseriformes,Mergellus Albellus,Mergellus Albellus
charadriiformes_hydrocoloeus_minutus_00060.jpg,Charadriiformes,Hydrocoloeus Minutus,Hydrocoloeus Minutus
columbiformes_phaps_elegans_00005.jpg,Columbiformes,Phaps Elegans,Phaps Elegans
passeriformes_tangara_episcopus_00005.jpg,Passeriformes,Tangara Episcopus,Thraupidae
passeriformes_pycnonotus_nigricans_00008.jpg,Passeriformes,Pycnonotus Nigricans,Pycnonotus sp.
charadriiformes_charadrius_dubius_00093.jpg,Charadriiformes,Charadrius Dubius,Charadrius Dubius
accipitriformes_haliaeetus_albicilla_00028.jpg,Accipitriformes,Haliaeetus Albicilla,Haliaeetus Albicilla
piciformes_jynx_torquilla_00017.jpg,Piciformes,Jynx Torquilla,Picidae
charadriiformes_larus_fuscus_00102.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
strigiformes_asio_otus_00099.jpg,Strigiformes,Asio Otus,Asio Otus
strigiformes_asio_otus_00059.jpg,Strigiformes,Asio Otus,Asio Otus
strigiformes_asio_otus_00078.jpg,Strigiformes,Asio Otus,Asio Otus
strigiformes_strix_aluco_00111.jpg,Strigiformes,Strix Aluco,Strix Aluco
charadriiformes_tringa_nebularia_00034.jpg,Charadriiformes,Tringa Nebularia,Tringa sp.
gaviiformes_gavia_immer_00026.jpg,Gaviiformes,Gavia Immer,Gavia sp.
apodiformes_coeligena_violifer_00012.jpg,Apodiformes,Coeligena Violifer,Trochilidae
apodiformes_apus_apus_00154.jpg,Apodiformes,Apus Apus,Apus Apus
anseriformes_aythya_marila_00076.jpg,Anseriformes,Aythya Marila,Aythya Marila
caprimulgiformes_caprimulgus_europaeus_00071.jpg,Caprimulgiformes,Caprimulgus Europaeus,Caprimulgus Europaeus
strigiformes_athene_noctua_00184.jpg,Strigiformes,Athene Noctua,Athene Noctua
galliformes_perdix_perdix_00099.jpg,Galliformes,Perdix Perdix,Perdix Perdix
anseriformes_somateria_spectabilis_00010.jpg,Anseriformes,Somateria Spectabilis,Somateria sp.
piciformes_picus_canus_00005.jpg,Piciformes,Picus Canus,Picus Canus
anseriformes_somateria_fischeri_00029.jpg,Anseriformes,Somateria Fischeri,Somateria sp.
piciformes_colaptes_auratus_00037.jpg,Piciformes,Colaptes Auratus,Colaptes Auratus
strigiformes_otus_scops_00067.jpg,Strigiformes,Otus Scops,Otus Scops
anseriformes_tadorna_tadorna_00027.jpg,Anseriformes,Tadorna Tadorna,Tadorna sp.
anseriformes_bucephala_clangula_00006.jpg,Anseriformes,Bucephala Clangula,Bucephala sp.
anseriformes_anser_canagicus_00010.jpg,Anseriformes,Anser Canagicus,Anser Canagicus
coraciiformes_coracias_cyanogaster_00023.jpg,Coraciiformes,Coracias Cyanogaster,Coracias Cyanogaster
accipitriformes_aquila_verreauxii_00009.jpg,Accipitriformes,Aquila Verreauxii,Accipitridae
charadriiformes_pluvialis_squatarola_00052.jpg,Charadriiformes,Pluvialis Squatarola,Pluvialis Squatarola
charadriiformes_numenius_arquata_00082.jpg,Charadriiformes,Numenius Arquata,Numenius Arquata
passeriformes_tchagra_australis_00024.jpg,Passeriformes,Tchagra Australis,Tchagra sp.
charadriiformes_pluvialis_apricaria_00076.jpg,Charadriiformes,Pluvialis Apricaria,Pluvialis Apricaria
piciformes_colaptes_auratus_00043.jpg,Piciformes,Colaptes Auratus,Colaptes Auratus
charadriiformes_larus_fuscus_00041.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
charadriiformes_alca_torda_00132.jpg,Charadriiformes,Alca Torda,Alca Torda
galliformes_tetrao_urogalloides_00002.jpg,Galliformes,Tetrao Urogalloides,Phasianidae
galliformes_tetrao_urogalloides_00001.jpg,Galliformes,Tetrao Urogalloides,Phasianidae
anseriformes_anser_caerulescens_00023.jpg,Anseriformes,Anser Caerulescens,Anser Caerulescens
anseriformes_mareca_strepera_00032.jpg,Anseriformes,Mareca Strepera,Mareca Strepera
anseriformes_branta_canadensis_00007.jpg,Anseriformes,Branta Canadensis,Branta sp.
anseriformes_anser_brachyrhynchus_00075.jpg,Anseriformes,Anser Brachyrhynchus,Anser Brachyrhynchus
accipitriformes_circus_aeruginosus_00087.jpg,Accipitriformes,Circus Aeruginosus,Circus Aeruginosus
accipitriformes_aquila_nipalensis_00050.jpg,Accipitriformes,Aquila Nipalensis,Aquila Nipalensis
passeriformes_setophaga_pinus_00014.jpg,Passeriformes,Setophaga Pinus,Setophaga sp.
passeriformes_pericrocotus_flammeus_00066.jpg,Passeriformes,Pericrocotus Flammeus,Pericrocotus Flammeus
passeriformes_garrulus_glandarius_00169.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
passeriformes_carpodacus_roseus_00018.jpg,Passeriformes,Carpodacus Roseus,Fringillidae
ciconiiformes_ardea_alba_00082.jpg,Ciconiiformes,Ardea Alba,Ardea Alba
passeriformes_corvus_monedula_00026.jpg,Passeriformes,Corvus Monedula,Corvus sp.
charadriiformes_tringa_totanus_00112.jpg,Charadriiformes,Tringa Totanus,Tringa Totanus
charadriiformes_haematopus_ostralegus_00152.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
apodiformes_coeligena_violifer_00013.jpg,Apodiformes,Coeligena Violifer,Trochilidae
accipitriformes_aquila_heliaca_00002.jpg,Accipitriformes,Aquila Heliaca,Accipitridae
charadriiformes_tringa_totanus_00106.jpg,Charadriiformes,Tringa Totanus,Tringa Totanus
passeriformes_saxicola_caprata_00035.jpg,Passeriformes,Saxicola Caprata,Saxicola sp.
passeriformes_lanius_excubitor_00025.jpg,Passeriformes,Lanius Excubitor,Lanius Excubitor
anseriformes_aix_sponsa_00193.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
passeriformes_carduelis_carduelis_00029.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
anseriformes_aix_sponsa_00199.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
anseriformes_aix_sponsa_00225.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
passeriformes_lanius_ludovicianus_00002.jpg,Passeriformes,Lanius Ludovicianus,Lanius sp.
anseriformes_aythya_ferina_00045.jpg,Anseriformes,Aythya Ferina,Aythya Ferina
charadriiformes_charadrius_dubius_00026.jpg,Charadriiformes,Charadrius Dubius,Charadrius Dubius
charadriiformes_alle_alle_00040.jpg,Charadriiformes,Alle Alle,Alle Alle
accipitriformes_aquila_chrysaetos_00052.jpg,Accipitriformes,Aquila Chrysaetos,Aquila Chrysaetos
caprimulgiformes_nyctibius_griseus_00054.jpg,Caprimulgiformes,Nyctibius Griseus,Nyctibius Griseus
anseriformes_aix_galericulata_00041.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
passeriformes_carduelis_carduelis_00136.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
charadriiformes_tringa_totanus_00097.jpg,Charadriiformes,Tringa Totanus,Tringa Totanus
galliformes_phasianus_colchicus_00138.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
charadriiformes_charadrius_dubius_00008.jpg,Charadriiformes,Charadrius Dubius,Charadrius Dubius
accipitriformes_milvus_milvus_00068.jpg,Accipitriformes,Milvus Milvus,Milvus Milvus
passeriformes_spodiopsar_cineraceus_00014.jpg,Passeriformes,Spodiopsar Cineraceus,Sturnidae
passeriformes_phoenicurus_auroreus_00008.jpg,Passeriformes,Phoenicurus Auroreus,Phoenicurus sp.
accipitriformes_circaetus_gallicus_00032.jpg,Accipitriformes,Circaetus Gallicus,Circaetus Gallicus
galliformes_phasianus_colchicus_00007.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
charadriiformes_hydrocoloeus_minutus_00079.jpg,Charadriiformes,Hydrocoloeus Minutus,Hydrocoloeus Minutus
accipitriformes_circus_aeruginosus_00030.jpg,Accipitriformes,Circus Aeruginosus,Circus Aeruginosus
coraciiformes_alcedo_atthis_00003.jpg,Coraciiformes,Alcedo Atthis,Alcedo Atthis
ciconiiformes_ciconia_nigra_00059.jpg,Ciconiiformes,Ciconia Nigra,Ciconia Nigra
accipitriformes_circus_aeruginosus_00097.jpg,Accipitriformes,Circus Aeruginosus,Circus Aeruginosus
charadriiformes_larus_fuscus_00056.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
accipitriformes_accipiter_gentilis_00046.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
charadriiformes_calidris_alba_00008.jpg,Charadriiformes,Calidris Alba,Calidris Alba
passeriformes_poephila_acuticauda_00041.jpg,Passeriformes,Poephila Acuticauda,Estrildidae
passeriformes_phoenicurus_moussieri_00007.jpg,Passeriformes,Phoenicurus Moussieri,Phoenicurus sp.
charadriiformes_rostratula_benghalensis_00035.jpg,Charadriiformes,Rostratula Benghalensis,Rostratula Benghalensis
passeriformes_phoenicurus_moussieri_00009.jpg,Passeriformes,Phoenicurus Moussieri,Phoenicurus sp.
anseriformes_anser_albifrons_00066.jpg,Anseriformes,Anser Albifrons,Anser Albifrons
charadriiformes_pluvialis_apricaria_00063.jpg,Charadriiformes,Pluvialis Apricaria,Pluvialis Apricaria
passeriformes_geokichla_sibirica_00015.jpg,Passeriformes,Geokichla Sibirica,Geokichla sp.
charadriiformes_calidris_minuta_00065.jpg,Charadriiformes,Calidris Minuta,Calidris Minuta
anseriformes_anser_fabalis_00047.jpg,Anseriformes,Anser Fabalis,Anser Fabalis
charadriiformes_actitis_hypoleucos_00097.jpg,Charadriiformes,Actitis Hypoleucos,Actitis Hypoleucos
gruiformes_amaurornis_phoenicurus_00005.jpg,Gruiformes,Amaurornis Phoenicurus,Rallidae
piciformes_picoides_tridactylus_00014.jpg,Piciformes,Picoides Tridactylus,Picidae
passeriformes_carpodacus_rubicilla_00016.jpg,Passeriformes,Carpodacus Rubicilla,Fringillidae
passeriformes_lullula_arborea_00033.jpg,Passeriformes,Lullula Arborea,Lullula Arborea
accipitriformes_circus_cyaneus_00210.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
passeriformes_poephila_acuticauda_00043.jpg,Passeriformes,Poephila Acuticauda,Estrildidae
galliformes_polyplectron_schleiermacheri_00063.jpg,Galliformes,Polyplectron Schleiermacheri,Polyplectron Schleiermacheri
piciformes_dendrocopos_major_00076.jpg,Piciformes,Dendrocopos Major,Dendrocopos Major
anseriformes_mergus_serrator_00003.jpg,Anseriformes,Mergus Serrator,Mergus Serrator
passeriformes_chloris_chloris_00069.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
piciformes_dryocopus_martius_00010.jpg,Piciformes,Dryocopus Martius,Picidae
anseriformes_somateria_mollissima_00006.jpg,Anseriformes,Somateria Mollissima,Somateria sp.
accipitriformes_circus_cyaneus_00044.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
accipitriformes_pernis_apivorus_00015.jpg,Accipitriformes,Pernis Apivorus,Accipitridae
apodiformes_chlorostilbon_mellisugus_00008.jpg,Apodiformes,Chlorostilbon Mellisugus,Trochilidae
passeriformes_garrulus_glandarius_00036.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
psittaciformes_neophema_pulchella_00038.jpg,Psittaciformes,Neophema Pulchella,Psittaculidae
passeriformes_acrocephalus_scirpaceus_00084.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
strigiformes_asio_flammeus_00153.jpg,Strigiformes,Asio Flammeus,Asio Flammeus
passeriformes_cossypha_albicapillus_00009.jpg,Passeriformes,Cossypha Albicapillus,Muscicapidae
columbiformes_streptopelia_orientalis_00025.jpg,Columbiformes,Streptopelia Orientalis,Streptopelia sp.
passeriformes_temnurus_temnurus_00001.jpg,Passeriformes,Temnurus Temnurus,Corvidae
anseriformes_aix_galericulata_00239.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
passeriformes_carduelis_carduelis_00132.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
passeriformes_carduelis_carduelis_00036.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
charadriiformes_calidris_melanotos_00003.jpg,Charadriiformes,Calidris Melanotos,Calidris sp.
strigiformes_asio_otus_00074.jpg,Strigiformes,Asio Otus,Asio Otus
anseriformes_aythya_ferina_00102.jpg,Anseriformes,Aythya Ferina,Aythya Ferina
anseriformes_anser_albifrons_00037.jpg,Anseriformes,Anser Albifrons,Anser Albifrons
anseriformes_branta_hutchinsii_00024.jpg,Anseriformes,Branta Hutchinsii,Branta sp.
passeriformes_corvus_frugilegus_00015.jpg,Passeriformes,Corvus Frugilegus,Corvus Frugilegus
passeriformes_lanius_excubitor_00066.jpg,Passeriformes,Lanius Excubitor,Lanius Excubitor
gaviiformes_gavia_immer_00008.jpg,Gaviiformes,Gavia Immer,Gavia sp.
accipitriformes_circus_cyaneus_00118.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
anseriformes_aythya_marila_00005.jpg,Anseriformes,Aythya Marila,Aythya Marila
passeriformes_lagonosticta_senegala_00014.jpg,Passeriformes,Lagonosticta Senegala,Estrildidae
anseriformes_aythya_ferina_00090.jpg,Anseriformes,Aythya Ferina,Aythya Ferina
piciformes_dendrocopos_major_00038.jpg,Piciformes,Dendrocopos Major,Dendrocopos Major
anseriformes_mergellus_albellus_00039.jpg,Anseriformes,Mergellus Albellus,Mergellus Albellus
anseriformes_aix_sponsa_00126.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
passeriformes_saxicola_rubetra_00014.jpg,Passeriformes,Saxicola Rubetra,Saxicola sp.
accipitriformes_circaetus_gallicus_00012.jpg,Accipitriformes,Circaetus Gallicus,Circaetus Gallicus
piciformes_colaptes_auratus_00012.jpg,Piciformes,Colaptes Auratus,Colaptes Auratus
accipitriformes_aquila_chrysaetos_00026.jpg,Accipitriformes,Aquila Chrysaetos,Aquila Chrysaetos
passeriformes_phylloscopus_collybita_00007.jpg,Passeriformes,Phylloscopus Collybita,Phylloscopus Collybita
accipitriformes_buteo_buteo_00009.jpg,Accipitriformes,Buteo Buteo,Buteo Buteo
piciformes_picus_canus_00039.jpg,Piciformes,Picus Canus,Picus Canus
galliformes_rheinardia_ocellata_00015.jpg,Galliformes,Rheinardia Ocellata,Phasianidae
charadriiformes_rostratula_benghalensis_00059.jpg,Charadriiformes,Rostratula Benghalensis,Rostratula Benghalensis
passeriformes_cossypha_albicapillus_00002.jpg,Passeriformes,Cossypha Albicapillus,Muscicapidae
charadriiformes_pluvialis_squatarola_00081.jpg,Charadriiformes,Pluvialis Squatarola,Pluvialis Squatarola
passeriformes_corvus_corone_00001.jpg,Passeriformes,Corvus Corone,Corvus sp.
galliformes_alectoris_rufa_00003.jpg,Galliformes,Alectoris Rufa,Alectoris sp.
charadriiformes_calidris_alpina_00043.jpg,Charadriiformes,Calidris Alpina,Calidris Alpina
charadriiformes_haematopus_ostralegus_00220.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
passeriformes_loxia_leucoptera_00035.jpg,Passeriformes,Loxia Leucoptera,Loxia Leucoptera
anseriformes_branta_ruficollis_00023.jpg,Anseriformes,Branta Ruficollis,Branta sp.
ciconiiformes_ciconia_ciconia_00049.jpg,Ciconiiformes,Ciconia Ciconia,Ciconia Ciconia
charadriiformes_larus_fuscus_00073.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
gruiformes_fulica_atra_00008.jpg,Gruiformes,Fulica Atra,Fulica Atra
accipitriformes_circus_aeruginosus_00014.jpg,Accipitriformes,Circus Aeruginosus,Circus Aeruginosus
accipitriformes_buteo_buteo_00013.jpg,Accipitriformes,Buteo Buteo,Buteo Buteo
phoenicopteriformes_phoenicopterus_roseus_00119.jpg,Phoenicopteriformes,Phoenicopterus Roseus,Phoenicopterus Roseus
passeriformes_bombycilla_garrulus_00110.jpg,Passeriformes,Bombycilla Garrulus,Bombycilla Garrulus
columbiformes_geopelia_cuneata_00021.jpg,Columbiformes,Geopelia Cuneata,Columbidae
passeriformes_regulus_regulus_00093.jpg,Passeriformes,Regulus Regulus,Regulus Regulus
charadriiformes_larus_fuscus_00086.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
charadriiformes_alle_alle_00041.jpg,Charadriiformes,Alle Alle,Alle Alle
strigiformes_asio_otus_00140.jpg,Strigiformes,Asio Otus,Asio Otus
phoenicopteriformes_phoenicopterus_roseus_00016.jpg,Phoenicopteriformes,Phoenicopterus Roseus,Phoenicopterus Roseus
charadriiformes_larus_crassirostris_00101.jpg,Charadriiformes,Larus Crassirostris,Larus Crassirostris
charadriiformes_calidris_canutus_00032.jpg,Charadriiformes,Calidris Canutus,Calidris Canutus
passeriformes_acrocephalus_schoenobaenus_00052.jpg,Passeriformes,Acrocephalus Schoenobaenus,Acrocephalus Schoenobaenus
passeriformes_acrocephalus_scirpaceus_00039.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
passeriformes_pyrrhocorax_graculus_00017.jpg,Passeriformes,Pyrrhocorax Graculus,Corvidae
anseriformes_anser_rossii_00016.jpg,Anseriformes,Anser Rossii,Anatidae
strigiformes_aegolius_funereus_00012.jpg,Strigiformes,Aegolius Funereus,Aegolius Funereus
columbiformes_streptopelia_turtur_00048.jpg,Columbiformes,Streptopelia Turtur,Streptopelia Turtur
passeriformes_regulus_regulus_00075.jpg,Passeriformes,Regulus Regulus,Regulus Regulus
charadriiformes_haematopus_ostralegus_00159.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
strigiformes_athene_noctua_00079.jpg,Strigiformes,Athene Noctua,Athene Noctua
anseriformes_aix_galericulata_00118.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
passeriformes_locustella_luscinioides_00017.jpg,Passeriformes,Locustella Luscinioides,Locustella sp.
strigiformes_asio_otus_00173.jpg,Strigiformes,Asio Otus,Asio Otus
charadriiformes_alca_torda_00084.jpg,Charadriiformes,Alca Torda,Alca Torda
galliformes_bambusicola_thoracicus_00012.jpg,Galliformes,Bambusicola Thoracicus,Phasianidae
accipitriformes_buteo_buteo_00080.jpg,Accipitriformes,Buteo Buteo,Buteo Buteo
charadriiformes_pluvialis_apricaria_00055.jpg,Charadriiformes,Pluvialis Apricaria,Pluvialis Apricaria
coraciiformes_corythornis_cristatus_00014.jpg,Coraciiformes,Corythornis Cristatus,Alcedinidae
columbiformes_columba_arquatrix_00023.jpg,Columbiformes,Columba Arquatrix,Columba sp.
anseriformes_aythya_fuligula_00066.jpg,Anseriformes,Aythya Fuligula,Aythya Fuligula
passeriformes_aegithalos_caudatus_00069.jpg,Passeriformes,Aegithalos Caudatus,Aegithalos Caudatus
charadriiformes_alca_torda_00126.jpg,Charadriiformes,Alca Torda,Alca Torda
passeriformes_lanius_ludovicianus_00009.jpg,Passeriformes,Lanius Ludovicianus,Lanius sp.
anseriformes_anser_brachyrhynchus_00044.jpg,Anseriformes,Anser Brachyrhynchus,Anser Brachyrhynchus
passeriformes_sitta_neumayer_00015.jpg,Passeriformes,Sitta Neumayer,Sitta sp.
accipitriformes_circus_cyaneus_00215.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
passeriformes_garrulus_glandarius_00078.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
piciformes_psilopogon_corvinus_00002.jpg,Piciformes,Psilopogon Corvinus,Ramphastidae
anseriformes_anser_fabalis_00054.jpg,Anseriformes,Anser Fabalis,Anser Fabalis
ciconiiformes_bubulcus_ibis_00018.jpg,Ciconiiformes,Bubulcus Ibis,Ardeidae
anseriformes_aythya_collaris_00008.jpg,Anseriformes,Aythya Collaris,Aythya sp.
accipitriformes_pandion_haliaetus_00004.jpg,Accipitriformes,Pandion Haliaetus,Pandion Haliaetus
charadriiformes_calidris_alba_00026.jpg,Charadriiformes,Calidris Alba,Calidris Alba
anseriformes_mareca_strepera_00007.jpg,Anseriformes,Mareca Strepera,Mareca Strepera
strigiformes_asio_flammeus_00119.jpg,Strigiformes,Asio Flammeus,Asio Flammeus
passeriformes_sitta_canadensis_00016.jpg,Passeriformes,Sitta Canadensis,Sitta sp.
columbiformes_columba_arquatrix_00010.jpg,Columbiformes,Columba Arquatrix,Columba sp.
accipitriformes_circus_cyaneus_00242.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
passeriformes_luscinia_megarhynchos_00067.jpg,Passeriformes,Luscinia Megarhynchos,Luscinia Megarhynchos
passeriformes_passerella_iliaca_00019.jpg,Passeriformes,Passerella Iliaca,Passerellidae
ciconiiformes_ardea_alba_00019.jpg,Ciconiiformes,Ardea Alba,Ardea Alba
anseriformes_anser_anser_00055.jpg,Anseriformes,Anser Anser,Anser Anser
passeriformes_crypsirina_temia_00006.jpg,Passeriformes,Crypsirina Temia,Corvidae
strigiformes_otus_bakkamoena_00007.jpg,Strigiformes,Otus Bakkamoena,Otus Bakkamoena
galliformes_phasianus_colchicus_00112.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
